Product Name,Slug,Category,Price (EUR),Compare-At Price (EUR),In Stock,Image URL,Description
PRIYA AMLA PICKLE 300G,priya-amla-pickle-300g,sauces,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-25-at-11.32.24-AM.jpeg,PRIYA AMLA PICKLE 300G
PRIYA ONION PICKLE 300G,priya-onion-pickle-300g,sauces,3.49,,no,https://umamifoods.ie/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-25-at-11.32.25-AM-1.jpeg,PRIYA ONION PICKLE 300G
PRIYA MANGO THOKKU PICKLE 300G,priya-mango-thokku-pickle-300g,sauces,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-25-at-11.32.22-AM.jpeg,PRIYA MANGO THOKKU PICKLE 300G
PRIYA CUT MANGO PICKLE 300G,priya-cut-mango-pickle-300g,sauces,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-25-at-11.32.23-AM.jpeg,PRIYA CUT MANGO PICKLE 300G
PRIYA GREEN CHILLI PICKLE 300G,priya-green-chilli-pickle-300g,sauces,3.49,,no,https://umamifoods.ie/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-25-at-11.32.25-AM.jpeg,PRIYA GREEN CHILLI PICKLE 300G
PRIYA MIXED VEGETABLE PICKLE 300G,priya-mixed-vegetable-pickle-300g,sauces,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-25-at-11.32.26-AM.jpeg,PRIYA MIXED VEGETABLE PICKLE 300G
PRIYA DRUMSTICK PICKLE 300G,priya-drumstick-pickle-300g,sauces,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-25-at-11.32.27-AM.jpeg,PRIYA DRUMSTICK PICKLE 300G
PRIYA GARLIC PICKLE 300G,priya-garlic-pickle-300g,sauces,3.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-25-at-11.32.28-AM.jpeg,PRIYA GARLIC PICKLE 300G
PRIYA TENDER MANGO PICKLE 300G,priya-tender-mango-pickle-300g,sauces,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-25-at-11.32.29-AM.jpeg,PRIYA TENDER MANGO PICKLE 300G
PRIYA CORIANDER PICKLE IN OIL 300G,priya-coriander-pickle-in-oil-300g,sauces,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-25-at-11.32.30-AM.jpeg,PRIYA CORIANDER PICKLE IN OIL 300G
PRIYA ROSELLE LEAVES PASTE 300G,priya-roselle-leaves-paste-300g,sauces,3.49,,no,https://umamifoods.ie/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-25-at-11.32.32-AM.jpeg,PRIYA ROSELLE LEAVES PASTE 300G
DH HOT & SWEET LIME PICKLE 400G,dh-hot-sweet-lime-pickle-400g,sauces,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-25-at-11.32.33-AM.jpeg,DH HOT & SWEET LIME PICKLE 400G
DH CUT MANGO PICKLE 400G,dh-cut-mango-pickle-400g,spices,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-25-at-11.32.34-AM.jpeg,DH CUT MANGO PICKLE 400G
DH WHITE LIME PICKLE 400G,dh-white-lime-pickle-400g,sauces,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-25-at-11.32.35-AM.jpeg,DH WHITE LIME PICKLE 400G
DH GARLIC PICKLE 400G,dh-garlic-pickle-400g,sauces,3.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-25-at-11.32.36-AM-1.jpeg,DH GARLIC PICKLE 400G
DH TENDER MANGO PICKLE 400G,dh-tender-mango-pickle-400g,sauces,3.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-25-at-11.32.36-AM-2.jpeg,DH TENDER MANGO PICKLE 400G
DH LIME PICKLE 400G,dh-lime-pickle-400g,sauces,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-25-at-11.32.36-AM.jpeg,DH LIME PICKLE 400G
MTH PUNJABI PACHRANGA PICKLE 500G,mth-punjabi-pachranga-pickle-500g,sauces,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-25-at-11.32.38-AM.jpeg,MTH PUNJABI PACHRANGA PICKLE 500G
TASTY NIBBLE FISH PICKLE 400G,tasty-nibble-fish-pickle-400g,sauces,6.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-25-at-11.32.40-AM-1.jpeg,TASTY NIBBLE FISH PICKLE 400G
MOTHER’S PUNJABI MIXED PICKLE 500G,mother-s-punjabi-mixed-pickle-500g,sauces,3.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-25-at-11.32.40-AM.jpeg,MOTHER’S PUNJABI MIXED PICKLE 500G
MOTHER’S GARLIC PICKLE 500G,mother-s-garlic-pickle-500g,sauces,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-25-at-11.32.41-AM.jpeg,MOTHER’S GARLIC PICKLE 500G
VISWAS KADUMANGO PICKLE 400G,viswas-kadumango-pickle-400g,sauces,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-25-at-11.32.42-AM.jpeg,VISWAS KADUMANGO PICKLE 400G
AL NAKHIL TAHINA EXTRA 907G,al-nakhil-tahina-extra-907g,condiments-kitchen,11.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-25-at-11.32.43-AM-1.jpeg,AL NAKHIL TAHINA EXTRA 907G
AL NAKHIL TAHINA EXTRA 454G,al-nakhil-tahina-extra-454g,condiments-kitchen,6.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-25-at-11.32.43-AM.jpeg,AL NAKHIL TAHINA EXTRA 454G
CHTOURA FIELDS TAHINA 800G,chtoura-fields-tahina-800g,condiments-kitchen,7.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-25-at-11.32.44-AM.jpeg,CHTOURA FIELDS TAHINA 800G
CHTOURA FIELDS TAHINA 454G,chtoura-fields-tahina-454g,condiments-kitchen,4.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-25-at-11.32.45-AM.jpeg,CHTOURA FIELDS TAHINA 454G
HORLICKS CLASSIC MALT 500G,horlicks-classic-malt-500g,drinks-juice-beverage,9.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/10/WhatsApp-Image-2025-10-07-at-11.21.21-AM.jpeg,HORLICKS CLASSIC MALT 500G
EE GOLD CHAKKI WHOLE WHEAT ATTA 5KG,ee-gold-chakki-whole-wheat-atta-5kg,flours-atta,16.99,,yes,https://umamifoods.ie/wp-content/uploads/2023/08/8.png,EE GOLD CHAKKI WHOLE WHEAT ATTA 5KG
DIGGERS BATTERED CHICKEN GOUJONS 1K,diggers-battered-chicken-goujons-1k,frozen-food,12.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.24.38-PM-1.jpeg,DIGGERS BATTERED CHICKEN GOUJONS 1K
DIGGERS BREADED POPCORN CHICKEN 1KG,diggers-breaded-popcorn-chicken-1kg,frozen-food,12.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.24.38-PM-2.jpeg,DIGGERS BREADED POPCORN CHICKEN 1KG
CROWN 15 SHAMI KEBAB LAMB 700G,crown-15-shami-kebab-lamb-700g,frozen-food,10.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.24.38-PM-3.jpeg,CROWN 15 SHAMI KEBAB LAMB 700G
CROWN 15 RESHMI SEEKH KEBABS CHICKEN,crown-15-reshmi-seekh-kebabs-chicken,frozen-food,13.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.24.38-PM.jpeg,CROWN 15 RESHMI SEEKH KEBABS CHICKEN
CROWN 15 SPECIAL SHEEKH KEBABS 900G,crown-15-special-sheekh-kebabs-900g,frozen-food,14.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.24.39-PM-1.jpeg,CROWN 15 SPECIAL SHEEKH KEBABS 900G
DIGGERS BREADED CHICKEN BURGER 1.05KG,diggers-breaded-chicken-burger-1-05kg,frozen-food,9.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.24.39-PM.jpeg,DIGGERS BREADED CHICKEN BURGER 1.05KG
GOLD FARM CHICKEN POPCORN 1KG,gold-farm-chicken-popcorn-1kg,frozen-food,12.99,,no,https://umamifoods.ie/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.24.40-PM-1.jpeg,GOLD FARM CHICKEN POPCORN 1KG
CROWN 12 CHAPPAL KEBABS CHICKEN 900G,crown-12-chappal-kebabs-chicken-900g,frozen-food,9.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.24.40-PM-2.jpeg,CROWN 12 CHAPPAL KEBABS CHICKEN 900G
DIGGERS CRISPY SHREDDED CHICKEN 1KG,diggers-crispy-shredded-chicken-1kg,frozen-food,12.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.24.40-PM-3.jpeg,DIGGERS CRISPY SHREDDED CHICKEN 1KG
DIGGERS BREADED CHICKEN FILLET 1KG,diggers-breaded-chicken-fillet-1kg,frozen-food,12.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.24.40-PM-4.jpeg,DIGGERS BREADED CHICKEN FILLET 1KG
CROWN 15 SEEKH KEBABS LAMB 900G,crown-15-seekh-kebabs-lamb-900g,frozen-food,16.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.24.40-PM-5.jpeg,CROWN 15 SEEKH KEBABS LAMB 900G
GOLD FARM HOT & SPICY SIZZLERS 1KG,gold-farm-hot-spicy-sizzlers-1kg,frozen-food,13.99,,no,https://umamifoods.ie/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.24.40-PM-6.jpeg,GOLD FARM HOT & SPICY SIZZLERS 1KG
DIGGERS SALT & CHILLI CRISPY SHREDDED CHICKEN 1KG,diggers-salt-chilli-crispy-shredded-chicken-1kg,frozen-food,11.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.24.40-PM.jpeg,DIGGERS SALT & CHILLI CRISPY SHREDDED CHICKEN 1KG
CROWN 15 SEEKH KABAB CHICKEN GREEN CHILLI,crown-15-seekh-kabab-chicken-green-chilli,frozen-food,14.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.24.41-PM-1.jpeg,CROWN 15 SEEKH KABAB CHICKEN GREEN CHILLI
GF BATTERED CHICKEN GOUJONS 1KG,gf-battered-chicken-goujons-1kg,frozen-food,13.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.24.41-PM-2.jpeg,GF BATTERED CHICKEN GOUJONS 1KG
CROWN 15 SHAMI KEBAB CHICKEN 750G,crown-15-shami-kebab-chicken-750g,frozen-food,8.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.24.41-PM-3.jpeg,CROWN 15 SHAMI KEBAB CHICKEN 750G
DIGGERS SALT & CHILLI CHICKEN CHUNKS 1KG,diggers-salt-chilli-chicken-chunks-1kg,frozen-food,12.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.24.41-PM-4.jpeg,DIGGERS SALT & CHILLI CHICKEN CHUNKS 1KG
CROWN 12 CHAPPAL KEBABS LAMB 900G,crown-12-chappal-kebabs-lamb-900g,frozen-food,14.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.24.41-PM-5.jpeg,CROWN 12 CHAPPAL KEBABS LAMB 900G
CROWN 15 SEEKH KABAB CHICKEN 900G,crown-15-seekh-kabab-chicken-900g,frozen-food,14.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.24.41-PM-6.jpeg,CROWN 15 SEEKH KABAB CHICKEN 900G
DIGGER BREADED CHICKEN GOUJONS 1KG,digger-breaded-chicken-goujons-1kg,frozen-food,11.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-06-at-12.24.41-PM.jpeg,DIGGER BREADED CHICKEN GOUJONS 1KG
VISWAS SUKHIYAN SWEET SNACK 350G,viswas-sukhiyan-sweet-snack-350g,frozen-vegtables,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-15-at-3.32.59-PM.jpeg,VISWAS SUKHIYAN SWEET SNACK 350G
VISWAS KUMBILAPPAM 400G,viswas-kumbilappam-400g,frozen-vegtables,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-15-at-3.32.59-PM-1.jpeg,VISWAS KUMBILAPPAM 400G
VISWAS VAZHACHUNDU THORAN 350G,viswas-vazhachundu-thoran-350g,frozen-vegtables,3.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-15-at-3.32.58-PM.jpeg,VISWAS VAZHACHUNDU THORAN 350G
VISWAS AVIYAL 350G,viswas-aviyal-350g,frozen-vegtables,3.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-15-at-3.32.58-PM-3.jpeg,VISWAS AVIYAL 350G
VISWAS UNNIYAPPAM 350G,viswas-unniyappam-350g,frozen-vegtables,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-15-at-3.32.58-PM-2.jpeg,VISWAS UNNIYAPPAM 350G
VISWAS JILEBI 227G,viswas-jilebi-227g,frozen-food,3.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-15-at-3.32.57-PM.jpeg,VISWAS JILEBI 227G
VISWAS IDICHAKKA THORAN 350G,viswas-idichakka-thoran-350g,frozen-vegtables,3.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-15-at-3.32.58-PM-1.jpeg,VISWAS IDICHAKKA THORAN 350G
VISWAS LADDU SWEET BALLS 350G,viswas-laddu-sweet-balls-350g,frozen-food,4.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-15-at-3.32.57-PM-1.jpeg,VISWAS LADDU SWEET BALLS 350G
VISWAS IDIAPPAM WHITE 350G,viswas-idiappam-white-350g,frozen-vegtables,3.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-15-at-3.32.56-PM.jpeg,VISWAS IDIAPPAM WHITE 350G
VISWAS ELAYADA ( JACKFRUIT) 350G,viswas-elayada-jackfruit-350g,frozen-food,4.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-15-at-3.32.56-PM-1.jpeg,VISWAS ELAYADA ( JACKFRUIT) 350G
VISWAS BANANA FRY 350G,viswas-banana-fry-350g,frozen-vegtables,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-15-at-3.32.55-PM.jpeg,VISWAS BANANA FRY 350G
VISWAS BONDA 350G,viswas-bonda-350g,frozen-vegtables,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-15-at-3.32.55-PM-3.jpeg,VISWAS BONDA 350G
VISWAS PALAPPAM 350G,viswas-palappam-350g,frozen-vegtables,3.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-15-at-3.32.55-PM-2.jpeg,VISWAS PALAPPAM 350G
VISWAS BANANA ROAST 454G,viswas-banana-roast-454g,frozen-vegtables,4.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-15-at-3.32.55-PM-1.jpeg,VISWAS BANANA ROAST 454G
VISWAS PARIPPUVADA 350G,viswas-parippuvada-350g,frozen-food,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-15-at-3.32.54-PM.jpeg,VISWAS PARIPPUVADA 350G
VISWAS CHEERA THORAN 350G,viswas-cheera-thoran-350g,frozen-vegtables,3.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-15-at-3.32.54-PM-1.jpeg,VISWAS CHEERA THORAN 350G
VISWAS UZHUNNUVADA 350G,viswas-uzhunnuvada-350g,frozen-food,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-15-at-3.32.53-PM.jpeg,VISWAS UZHUNNUVADA 350G
VISWAS VEGETABLE CUTLET 350G,viswas-vegetable-cutlet-350g,frozen-vegtables,4.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-15-at-3.32.53-PM-1.jpeg,VISWAS VEGETABLE CUTLET 350G
HEERA WHOLE KASHMIRI CHILLI 200G,heera-whole-kashmiri-chilli-200g,spices,7.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-13-at-11.24.51-AM.jpeg,HEERA WHOLE KASHMIRI CHILLI 200G
HEERA KASHMIRI CHILLI WHOLE 50G,heera-kashmiri-chilli-whole-50g,spices,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-13-at-11.24.51-AM-3.jpeg,HEERA KASHMIRI CHILLI WHOLE 50G
HEERA WHOLE LONG CHILLI 50G,heera-whole-long-chilli-50g,spices,2.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-13-at-11.24.51-AM-2.jpeg,HEERA WHOLE LONG CHILLI 50G
HEERA WHOLE LONG CHILLI 200G,heera-whole-long-chilli-200g,spices,6.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-13-at-11.24.51-AM-1.jpeg,HEERA WHOLE LONG CHILLI 200G
HEERA GARAM MASALA WHOLE 200G,heera-garam-masala-whole-200g,spices,4.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-13-at-11.24.50-AM.jpeg,HEERA GARAM MASALA WHOLE 200G
HEERA CORIANDER POWDER 400G,heera-coriander-powder-400g,spices,4.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-13-at-11.24.50-AM-2.jpeg,HEERA CORIANDER POWDER 400G
HEERA TURMERIC POWDER 400G,heera-turmeric-powder-400g,spices,3.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-13-at-11.24.50-AM-1.jpeg,HEERA TURMERIC POWDER 400G
HEERA CHILLI POWDER 400G,heera-chilli-powder-400g,spices,5.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-13-at-11.24.49-AM.jpeg,HEERA CHILLI POWDER 400G
HEERA GARAM MASALA POWDER 400G,heera-garam-masala-powder-400g,spices,5.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-13-at-11.24.49-AM-3.jpeg,HEERA GARAM MASALA POWDER 400G
HEERA CUMIN POWDER 400G,heera-cumin-powder-400g,spices,7.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-13-at-11.24.49-AM-2.jpeg,HEERA CUMIN POWDER 400G
HEERA KASHMIRI CHILLI POWDER 400G,heera-kashmiri-chilli-powder-400g,spices,8.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-13-at-11.24.49-AM-1.jpeg,HEERA KASHMIRI CHILLI POWDER 400G
EE GROUND TURMERIC 400G,ee-ground-turmeric-400g,spices,4.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-13-at-11.24.48-AM.jpeg,EE GROUND TURMERIC 400G
HEERA CRUSHED CHILLIES 200G,heera-crushed-chillies-200g,spices,4.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-13-at-11.24.48-AM-3.jpeg,HEERA CRUSHED CHILLIES 200G
EE CHILLI POWDER 400G,ee-chilli-powder-400g,spices,5.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-13-at-11.24.48-AM-2.jpeg,EE CHILLI POWDER 400G
EE PAPRIKA POWDER 400G,ee-paprika-powder-400g,spices,5.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-13-at-11.24.48-AM-1.jpeg,EE PAPRIKA POWDER 400G
EE CUMIN GROUND 400G,ee-cumin-ground-400g,spices,9.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-13-at-11.24.47-AM.jpeg,EE CUMIN GROUND 400G
EE TANDOORI MASALA 400G,ee-tandoori-masala-400g,spices,5.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-13-at-11.24.47-AM-3.jpeg,EE TANDOORI MASALA 400G
EE GARAM MASALA 400G,ee-garam-masala-400g,spices,8.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-13-at-11.24.47-AM-2.jpeg,EE GARAM MASALA 400G
EE BLACK PEPPER WHOLE 300G,ee-black-pepper-whole-300g,spices,7.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-13-at-11.24.46-AM.jpeg,EE BLACK PEPPER WHOLE 300G
EE MADRAS CURRY POWDER HOT 400G,ee-madras-curry-powder-hot-400g,spices,4.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-13-at-11.24.47-AM-1.jpeg,EE MADRAS CURRY POWDER HOT 400G
EE MADRAS CURRY POWDER(MILD)400G,ee-madras-curry-powder-mild-400g,spices,4.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-13-at-11.24.46-AM-3.jpeg,EE MADRAS CURRY POWDER(MILD)400G
EE CORIANDER WHOLE 400G,ee-coriander-whole-400g,spices,4.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-13-at-11.24.46-AM-2.jpeg,EE CORIANDER WHOLE 400G
EE CUMIN WHOLE 400G,ee-cumin-whole-400g,spices,9.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-13-at-11.24.46-AM-1.jpeg,EE CUMIN WHOLE 400G
EE GROUND BLACK PEPPER(COARSE)300G,ee-ground-black-pepper-coarse-300g,spices,8.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-13-at-11.24.45-AM.jpeg,EE GROUND BLACK PEPPER(COARSE)300G
EE STAR ANISEEDS 100G,ee-star-aniseeds-100g,spices,5.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-13-at-11.24.45-AM-1.jpeg,EE STAR ANISEEDS 100G
EE GROUND BLACK PEPPER FINE 300G,ee-ground-black-pepper-fine-300g,spices,8.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-13-at-11.24.44-AM.jpeg,EE GROUND BLACK PEPPER FINE 300G
HEERA CURRY LEAVES 20G,heera-curry-leaves-20g,spices,3.75,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-13-at-11.24.44-AM-2.jpeg,HEERA CURRY LEAVES 20G
ALIBABA CINNAMON STICKS 200G,alibaba-cinnamon-sticks-200g,spices,3.99,,no,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-13-at-11.24.44-AM-1.jpeg,ALIBABA CINNAMON STICKS 200G
SHAN GINGER PASTE 310G,shan-ginger-paste-310g,sauces,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-08-at-4.18.20-PM.jpeg,SHAN GINGER PASTE 310G
SHAN GARLIC PASTE 310G,shan-garlic-paste-310g,sauces,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-08-at-4.18.20-PM-1.jpeg,SHAN GARLIC PASTE 310G
SHAN GINGER GARLIC PASTE 310G,shan-ginger-garlic-paste-310g,sauces,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-08-at-4.18.20-PM-2.jpeg,SHAN GINGER GARLIC PASTE 310G
HEERA GOLDEN SULTANA 100G,heera-golden-sultana-100g,dry-fruits-and-nuts,1.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-06-at-4.52.19-PM-1.jpeg,HEERA GOLDEN SULTANA 100G
EE ALMONDS 100G,ee-almonds-100g,dry-fruits-and-nuts,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-06-at-4.52.19-PM.jpeg,EE ALMONDS 100G
EE CASHEW NUTS 100G,ee-cashew-nuts-100g,dry-fruits-and-nuts,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-06-at-4.52.20-PM-1.jpeg,EE CASHEW NUTS 100G
ALIBABA GREEN RAISINS 100G,alibaba-green-raisins-100g,dry-fruits-and-nuts,1.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-06-at-4.52.20-PM.jpeg,ALIBABA GREEN RAISINS 100G
EE MELON SEEDS/CHARMAGZ 100G,ee-melon-seeds-charmagz-100g,dry-fruits-and-nuts,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-06-at-4.52.21-PM-1.jpeg,EE MELON SEEDS/CHARMAGZ 100G
EE GREEN SULTANAS 250G,ee-green-sultanas-250g,dry-fruits-and-nuts,3.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-06-at-4.52.21-PM.jpeg,EE GREEN SULTANAS 250G
HEERA GROUND ALMOND 100G,heera-ground-almond-100g,dry-fruits-and-nuts,3.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-06-at-4.52.22-PM-1.jpeg,HEERA GROUND ALMOND 100G
GF BLUE POPPY SEEDS 100G,gf-blue-poppy-seeds-100g,spices,2.99,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-06-at-4.52.22-PM-2.jpeg,GF BLUE POPPY SEEDS 100G
HEERA PISTACHIO KERNAL 250G,heera-pistachio-kernal-250g,dry-fruits-and-nuts,13.49,,yes,https://umamifoods.ie/wp-content/uploads/2025/08/WhatsApp-Image-2025-08-06-at-4.52.22-PM.jpeg,HEERA PISTACHIO KERNAL 250G
